time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2000075752,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000078045,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000079441,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000080897,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000083190,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000084586,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000086042,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000088335,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000089731,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000091187,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000093480,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000094876,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000096332,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000098625,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000100021,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000101477,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000103770,2,0.2,10000,0.1,100,3,100000000000,HPCC
2000108294,2,0.2,10000,0.1,100,3,95006341911,HPCC
2000109425,3,0.3,10000,0.1,100,3,100000000000,HPCC
2000109512,4,0.4,10000,0.1,100,3,100000000000,HPCC
2000109599,5,0.5,10000,0.1,100,3,100000000000,HPCC
2000113862,2,0.2,10000,0.1,100,3,28408283801,HPCC
2000114993,3,0.3,10000,0.1,100,3,24442707954,HPCC
2000115080,4,0.4,10000,0.1,100,3,24318083895,HPCC
2000115167,5,0.5,10000,0.1,100,3,24318083895,HPCC
2000116254,2,0.2,10000,0.1,100,3,28392664381,HPCC
2000119604,3,0.3,10000,0.1,100,3,33428006657,HPCC
2000119691,4,0.4,10000,0.1,100,3,33682520191,HPCC
2000119778,5,0.5,10000,0.1,100,3,33940944976,HPCC
2000121866,2,0.2,10000,0.1,100,3,41345908954,HPCC
2000121996,3,0.3,10000,0.1,100,3,34771579107,HPCC
2000122083,4,0.4,10000,0.1,100,3,35078843977,HPCC
2000122170,5,0.5,10000,0.1,100,3,35326986968,HPCC
2000124171,2,0.2,10000,0.1,100,3,17881538228,HPCC
2000126999,3,0.3,10000,0.1,100,3,70072989309,HPCC
2000127173,4,0.4,10000,0.1,100,3,71076665679,HPCC
2000127260,5,0.5,10000,0.1,100,3,72239142723,HPCC
2000129130,3,0.3,10000,0.1,100,3,51225236890,HPCC
2000129304,4,0.4,10000,0.1,100,3,52985872484,HPCC
2000129391,5,0.5,10000,0.1,100,3,54627998702,HPCC
2000129913,2,0.2,10000,0.1,100,3,39240704020,HPCC
2000134965,3,0.3,10000,0.1,100,3,81051444351,HPCC
2000135313,4,0.4,10000,0.1,100,3,85700457444,HPCC
2000135400,5,0.5,10000,0.1,100,3,86940267299,HPCC
2000139358,3,0.3,10000,0.1,100,3,58047215447,HPCC
2000139706,4,0.4,10000,0.1,100,3,64156070066,HPCC
2000139837,2,0.2,10000,0.1,100,3,46781806580,HPCC
2000139967,5,0.5,10000,0.1,100,3,66616050330,HPCC
2000141272,2,0.2,10000,0.1,100,3,51628526393,HPCC
2000143839,3,0.3,10000,0.1,100,3,53400578490,HPCC
2000144535,4,0.4,10000,0.1,100,3,59045924455,HPCC
2000144709,5,0.5,10000,0.1,100,3,62806573981,HPCC
2000148189,3,0.3,10000,0.1,100,3,28928981190,HPCC
2000148537,4,0.4,10000,0.1,100,3,31862235465,HPCC
2000148624,5,0.5,10000,0.1,100,3,34544577348,HPCC
2000149885,4,0.4,10000,0.1,100,3,31843272120,HPCC
2000150233,5,0.5,10000,0.1,100,3,34448548612,HPCC
2000150451,2,0.2,10000,0.1,100,3,28786048037,HPCC
2000152756,2,0.2,10000,0.1,100,3,17075518908,HPCC
2000154757,3,0.3,10000,0.1,100,3,36306256829,HPCC
2000155497,4,0.4,10000,0.1,100,3,48905137875,HPCC
2000155671,5,0.5,10000,0.1,100,3,53008250801,HPCC
2000156410,3,0.3,10000,0.1,100,3,26456082319,HPCC
2000156584,4,0.4,10000,0.1,100,3,40559124685,HPCC
2000156932,5,0.5,10000,0.1,100,3,44858756871,HPCC
2000160032,2,0.2,10000,0.1,100,3,40114215778,HPCC
2000163165,5,0.5,10000,0.1,100,3,73319863599,HPCC
2000163252,4,0.4,10000,0.1,100,3,60104435405,HPCC
2000164339,3,0.3,10000,0.1,100,3,42837914916,HPCC
2000165470,4,0.4,10000,0.1,100,3,66594506600,HPCC
2000165557,5,0.5,10000,0.1,100,3,86207927215,HPCC
2000167614,2,0.2,10000,0.1,100,3,48149702003,HPCC
2000170485,5,0.5,10000,0.1,100,3,86571470447,HPCC
2000170528,2,0.2,10000,0.1,100,3,50336245100,HPCC
2000171442,4,0.4,10000,0.1,100,3,66290583747,HPCC
2000173791,5,0.5,10000,0.1,100,3,56936152711,HPCC
2000175270,3,0.3,10000,0.1,100,3,39521282801,HPCC
2000175444,4,0.4,10000,0.1,100,3,34585454585,HPCC
2000177401,4,0.4,10000,0.1,100,3,34184415232,HPCC
2000177488,5,0.5,10000,0.1,100,3,46522714086,HPCC
2000178141,2,0.2,10000,0.1,100,3,32742482833,HPCC
2000178358,3,0.3,10000,0.1,100,3,25635938203,HPCC
2000180751,5,0.5,10000,0.1,100,3,57962543565,HPCC
2000181925,5,0.5,10000,0.1,100,3,38850403856,HPCC
2000181969,4,0.4,10000,0.1,100,3,47128442817,HPCC
2000182186,2,0.2,10000,0.1,100,3,22776428061,HPCC
2000184187,4,0.4,10000,0.1,100,3,33789426654,HPCC
2000184709,3,0.3,10000,0.1,100,3,31025116035,HPCC
2000185666,2,0.2,10000,0.1,100,3,29376675238,HPCC
2000185989,5,0.5,10000,0.1,100,3,62650171646,HPCC
2000188212,5,0.5,10000,0.1,100,3,66789548922,HPCC
2000188909,2,0.2,10000,0.1,100,3,33996611607,HPCC
2000189265,4,0.4,10000,0.1,100,3,58973819825,HPCC
2000190827,4,0.4,10000,0.1,100,3,75670601744,HPCC
2000192760,5,0.5,10000,0.1,100,3,71103174045,HPCC
2000193891,3,0.3,10000,0.1,100,3,28391996112,HPCC
2000195239,3,0.3,10000,0.1,100,3,25509751315,HPCC
2000195457,2,0.2,10000,0.1,100,3,31844639239,HPCC
2000195805,5,0.5,10000,0.1,100,3,64426348132,HPCC
2000197023,4,0.4,10000,0.1,100,3,56455134520,HPCC
